id,label,degree,community,x,y,z
armsivilli,14375,3,2,660.045532,-257.032532,-452.878021
JasonPitzen,14380,3,1,217.904694,943.36438,-102.41301
BCayenneBird,14415,6,1,528.650208,805.681641,-407.460052
kessmom22,14480,4,0,-1021.751282,-912.078491,546.783447
jrbaltmd57,14496,3,1,557.634949,596.227905,-434.578979
JoshSchwerin,14510,5,2,596.564331,-634.050476,-726.602661
DanMartin_cards,14548,3,4,17.068789,-1459.395996,735.02002
the3star2nr,14553,3,1,727.506042,904.266113,-502.971313
LOVEINE,14561,3,0,-369.758606,-980.657104,551.373962
georgelopez,14587,3,1,371.976929,1188.293457,-174.404419
tpicard2,14604,4,0,-850.500671,-763.370178,692.806396
MikeSmi45806110,14613,4,1,2.010817,22.728888,-174.913742
DougIbendahl,14615,3,0,-1069.146484,-906.902649,381.384796
KennyTThach,14644,3,1,217.015945,796.322327,-538.009705
camcam6868,14661,4,0,-1026.428711,-1011.033569,291.541229
ChristopherNuny,14663,3,0,-753.967224,-1098.190674,749.409912
rmom65,14668,4,6,57.551128,-908.267456,596.484558
andscan,14722,4,0,-1039.180176,-894.29834,376.375824
karennola719,14734,3,0,-1079.203491,-932.710571,513.939392
BarbaraZaccai,14789,3,0,-1051.373901,-820.1922,663.877625
padamo510,14796,7,2,604.093933,-632.075623,-582.454651
WorkingFamilies,14808,3,1,723.537781,942.883484,-386.957367
2016DTS,14822,4,0,-1008.399902,-837.083008,504.104919
marcwilliams192,14825,3,4,-633.602295,-944.18158,757.306458
NanWigs,14843,5,4,181.618591,733.516541,-452.850891
HouseOfSchwa,14863,3,1,202.475327,916.746704,-329.490051
LuannKellyRudd,14875,3,0,-782.989502,-1210.165771,507.804199
TheSolarSpirit,14880,9,1,485.983276,881.954224,-316.800659
br0kenwind0ws,14885,3,4,299.916412,306.360596,91.194176
SeanEike,14901,3,1,383.991394,602.241272,-794.299683
GlobalTrump,14965,3,0,-694.886353,-943.375549,280.733551
antisocialista,14968,3,1,665.623779,607.342163,-198.907776
PrimMrs,15001,5,0,-1084.158447,-1049.556274,462.083801
IowaGOPer,15008,3,3,128.005569,-1050.555176,805.632202
lelapollock,15009,4,0,-907.689331,-1043.133179,419.48468
Jflo918,15036,3,2,84.67038,-92.375656,-194.769806
mindofmetal,15085,3,1,527.195313,1065.812256,-782.291077
joemcwhinney,15117,3,1,399.071777,780.344482,-153.97406
onthesoundshore,15133,3,0,-787.584717,-1078.181152,306.773071
22Americanfirst,15135,7,0,-993.518799,-850.060669,756.109863
sheilasheila58,15153,3,0,-1224.123413,-866.429016,560.744446
LIBERTYPRTY,15159,3,4,80.983292,-1374.197754,776.485352
JewsForCruz,15160,4,4,68.421082,-1442.47937,777.994507
Gbstewart67,15169,3,1,526.923889,855.593384,-644.314697
DUH4Healthcare,15189,5,1,336.182037,1149.506226,-212.6008
suaveadonis,15209,3,1,234.653259,804.343994,-195.01207
StageYaneu,15216,3,1,302.309418,287.636108,-585.281067
gardengirl625,15228,3,4,-13.352612,-1216.848999,596.818542
shells2014,15236,3,0,14.999033,268.869446,-78.830574
DebndanfarrDeb,15244,5,0,-803.667847,-1111.891357,508.835724
Msmartin415,15248,3,0,-700.008728,-859.413208,784.90686
retired_coach,15254,5,0,-718.23291,-616.444275,233.337753
TOBIE72,15301,3,0,-1118.184326,-867.990906,731.490356
OndrejRedpill,15302,3,0,-1161.036621,-898.502319,719.864136
DavesBigWife,15325,4,0,-976.061279,-1047.19397,426.142792
kwelkernbc,15330,3,2,573.599365,-770.892151,-679.718567
LMD1975,15335,6,1,569.138733,921.191284,-224.591553
CaccioppoliMike,15345,3,1,280.109863,1038.504761,-203.004288
people4bern,15349,4,1,526.604004,615.882629,-206.617264
Elky305,15355,5,4,-223.098984,-1292.73938,615.991699
xyzzy73,15356,4,0,-852.312317,-825.481873,588.085938
jojoh888,15357,3,0,-1008.118286,-1153.564453,741.933899
MeticulousPaul,15360,5,0,-686.75116,-912.164856,702.822144
JackiMoss1,15383,3,2,463.05481,-528.266724,-587.401428
__DragonWings__,15430,4,4,28.943823,-1130.042603,585.797546
evsmanufact,15457,4,1,212.079453,960.874451,-222.947784
WalterJohns11,15467,5,0,-1056.584717,-1115.256836,442.353668
libertylady44,15495,3,0,-1026.443604,-863.701965,821.292969
jimlivesey1989,15545,7,2,608.96637,-689.195618,-666.951111
RayFoss2,15578,4,1,341.150909,534.562622,-50.413864
tomseward,15588,3,0,-910.124268,-1216.642334,470.009674
StAbiker,15589,3,0,-1022.280457,-757.24231,539.656616
Vote4HEROES,15600,4,1,550.70343,694.250916,-170.239487
bryce_kik,15618,3,1,261.214447,768.720093,-124.966446
Pasco4Bernie,15628,7,1,391.207123,785.645508,-737.915161
CLINTHREED,15638,4,6,343.032288,-1006.241089,664.127869
thesocraticfool,15650,3,1,162.903351,732.998474,-406.323792
SocialTweet509,15661,3,0,-1163.846313,-1174.738281,524.610168
joanpowers20,15666,3,1,348.595581,1168.191162,-464.866516
AmericanLizzy,15676,4,0,-744.83197,-1025.67749,520.947815
GAWomen4Bernie,15696,3,1,737.655518,733.814575,-605.02655
nacho_cheese14,15698,3,1,673.006287,943.243103,-312.044952
indianaboognish,15703,7,1,466.423859,935.782043,-454.661438
nealgoswami,15733,3,1,195.515533,573.551758,-78.453903
KB4Trump,15776,3,0,-1113.884399,-938.563293,590.426941
Annposter1,15787,5,0,-987.000977,-1054.72876,753.931946
Vivelevin11,15790,4,1,444.008942,998.206665,-240.995911
mariannefaith15,15794,4,1,251.689911,704.38562,-175.579178
ayasgirl,15797,4,6,-182.53685,-634.510803,619.893311
gramps97,15841,5,0,-917.920166,-1020.932251,744.315918
Jamiesanssuchan,15846,6,1,456.43454,923.562561,-417.938751
belleartiste,15874,3,0,-619.664246,-976.388977,532.945984
LittlefieldZach,15894,3,1,320.518158,1072.049194,-678.368896
geosplace,15919,4,0,-752.503174,-596.765869,308.213745
jeromeyee,15946,4,6,-887.508301,-1205.411987,481.911774
vvaldiv,16007,3,2,474.207428,-637.761841,-587.488098
Milehimz13,16011,3,0,-1142.170044,-903.452026,619.471191
Cory_1077,16014,3,6,-527.854126,-1195.323853,581.69281
jjmfry,16038,4,2,-731.350403,-980.73938,375.872192
winn1_winn,16063,4,1,364.525787,657.802185,-507.624542
NorthKYGuy,16074,5,0,-967.101501,-989.838623,257.486694
MJK98123,16096,3,0,-806.020325,-983.802673,777.513489
bobnmarge,16124,3,0,-1103.144531,-971.020447,527.355835
ChippyCham,16130,3,0,-1104.891968,-1163.42688,869.280029
WMN4SRVL,16134,5,1,334.534729,650.942871,-361.14325
degamuna,16145,3,1,569.73822,705.49884,-592.626404
cmginapp,16171,4,1,406.258667,616.314087,-781.619385
Malavin01,16201,11,1,312.748993,1010.523254,-600.645752
BlackRevoltNews,16207,3,1,461.460266,504.047668,-139.255814
IiFdr,16244,3,0,-615.874878,-525.175232,452.964172
HumiennyPam,16263,8,1,200.22789,693.192871,-428.000153
technosociofile,16288,4,1,383.489197,755.50061,-224.955719
Garygerber2,16291,3,0,-936.557434,-1107.735229,413.557373
jjsattorney,16307,5,1,483.756866,622.367981,-386.84726
abigailthesnail,16322,3,1,525.297913,1135.898926,-296.562897
jaytheking,16328,9,1,442.071655,1095.367065,-620.898071
rosiebudpisces,16339,4,1,198.702423,488.618561,-387.519012
AdrienneCordova,16342,3,5,484.364624,-836.233459,508.569855
stormestone,16346,4,0,-1046.88855,-1013.221191,459.59201
realmojesse5372,16356,7,0,-1070.287231,-954.888123,666.629028
tm226,16414,3,1,42.720638,848.455139,-479.750305
trenmt8,16427,3,0,-1089.393799,-1187.857666,629.164978
Redeemed1952,16449,3,0,-1060.775269,-904.455017,523.822449
CamarilloSurfer,16454,3,6,-717.565735,-1022.762695,607.754395
SandersforNC,16473,5,1,686.011353,624.354065,-486.372711
Amooremetal,16514,4,2,-604.219666,-695.97583,299.115295
seanbnbad,16542,3,1,575.307434,534.51062,-120.862732
koontz205,16581,4,1,564.391418,969.630981,-221.603561
PattiBerry31666,16595,3,0,-783.168579,-1203.119263,661.098816
SandyEVetmom,16599,3,0,-1008.653992,-883.738159,380.724701
ReneeMarcelle0,16612,4,1,643.185913,941.832886,-331.720215
USA_Tomorrow,16627,3,0,-381.449249,-389.881226,202.310989
10inchpolitics,16636,3,0,-932.380981,-1236.496582,398.746277
NPJules,16639,3,0,-1032.89563,-1042.027954,399.266205
gthelawyer,16649,3,1,277.880707,436.135132,-208.055588
korean_rabbit,16653,3,0,-917.143127,-936.652893,372.937988
pseattlegirl,16678,3,4,-18.318678,-1278.865479,717.331482
Kat4Obama,16717,3,4,104.580734,-623.848206,-292.976013
klik3x,16743,3,0,-982.326965,-1073.690552,661.58429
jfkliveswithin,16748,5,1,404.017975,974.831909,-742.740234
CupadaBalls,16749,3,1,466.963837,613.640015,-688.901123
Cooking4Bernie,16753,5,1,569.251038,854.994446,-392.999664
iowa_caucus,16758,3,6,-686.406067,-1036.055786,633.98053
EllieNoVATea,16770,3,0,-859.395325,-1211.118774,878.205505
fredhsteel,16771,3,0,-925.596741,-1258.243652,818.982056
woodwardsarrow,16776,3,0,453.40567,425.228821,-364.652954
IreneEagle1,16783,3,6,-329.977417,-807.618347,995.150696
anne_norton,16837,3,4,-662.91156,-1227.927002,487.037933
StephEXT,16842,3,1,735.916016,821.209778,-208.901871
SamAndujar,16855,3,1,313.049194,887.598877,-367.088043
TammyPike4,16897,3,0,86.540421,411.019562,-330.493286
MargaretMcgui16,16908,3,0,-894.504211,-1215.695435,421.404144
HollyNiotti,16920,7,0,-1018.608093,-1052.226074,640.318604
YocumElaine,16959,8,0,-1026.048828,-844.263794,561.160217
MeritNotParty,16960,3,1,411.466736,650.618652,-763.99176
WolfeDavis210,16986,3,0,-714.922852,-660.2276,198.855881
Goaliemom3533,16998,3,6,90.270882,-556.729797,1006.30011
bates512,17002,4,4,29.109671,-1449.644165,698.724731
yourockrussell,17003,4,1,558.701965,729.263977,-662.194641
drtraviswoulfe,17045,4,2,556.104065,-567.641907,-610.141479
LeftyLogic33,17047,3,0,-816.334106,-873.521667,537.578247
chrsrankn,17061,4,1,167.229996,662.143982,-520.408142
barbour_nancy,17062,3,1,518.053223,1135.036011,-398.892181
karlgraff,17068,3,1,218.196564,787.49176,-382.460999
BlackIrishI,17070,4,4,-206.812912,-1297.13501,652.368164
kmarycampbell,17113,3,0,-961.460632,-788.497742,505.366852
allenvollbrecht,17123,3,1,630.826233,593.205688,-429.255463
ChrissieSiggela,17129,3,6,330.74588,-1031.706055,661.131042
KimHarm63660098,17130,8,0,-891.646484,-1041.2677,756.855896
DecisionZero,17132,3,5,-522.4599,-743.904419,437.740082
GopNarragansett,17145,3,6,184.540039,-593.978333,385.03241
MDHillRaiser,17182,3,2,618.016296,-723.020142,-673.721008
JianJianhui,17204,3,0,-1009.596497,-878.288269,469.734192
asdasytgfhyhot1,17211,3,0,-1131.659058,-1186.083252,870.402832
sbauerAP,17249,3,4,3.77793,-1140.838867,571.955505
DemarcoSteve,17273,3,0,-691.103149,-753.980652,670.744751
DarwinOntwit,17288,3,1,199.30687,694.091187,-292.386475
DarylMarshall,17298,3,0,-1016.695862,-984.510742,843.307678
organic2016,17310,4,0,-1028.352661,-1025.584229,775.830872
makriv,17315,3,0,-1148.412109,-1002.502075,630.48114
TNWomen4Bernie,17328,3,1,529.505005,673.160767,-714.559326
brooklynnygirl,17333,4,1,507.911774,631.995422,-37.494884
msholmes2U,17335,4,2,624.857727,-647.091553,-611.648315
jko417,17369,7,0,-832.220154,-1139.556885,436.709625
mo_sparkles19,17377,3,1,216.782883,662.929199,-514.012939
dginsburg00,17378,3,1,195.881302,551.607422,-345.247498
igggie1,17415,3,2,640.451782,-639.181763,-678.923523
ReignitePromise,17497,5,4,-34.349018,-1292.364014,709.477539
nihtegale,17506,4,1,534.502686,983.137085,-893.065918
anniek1963,17517,3,1,373.249847,840.196045,-645.746216
1ideaatatime,17521,4,1,299.446045,806.83905,-749.531555
Artist_Laura,17525,6,0,-706.006897,-822.891968,484.152527
KrystynEclipse,17570,6,1,595.902039,1031.545532,-445.26532
r201top,17571,3,1,654.646179,1098.759399,-655.598267
dianeft,17591,3,1,647.672058,1042.226685,-300.69223
TrumpedAmerica,17594,6,0,-906.536438,-813.207397,711.318848
krkhoury,17595,4,1,507.404602,818.037109,-718.636841
freckledninja,17601,3,1,589.990479,691.029785,-473.93457
ChannyJSpeaks,17607,4,1,171.979095,836.60437,-612.385559
Zagotti,17615,4,0,-1028.419678,-1232.987549,560.713074
WoC4Hillary,17641,3,2,596.909607,-597.732727,-558.821045
captncnk,17655,3,0,-825.503784,-749.198242,485.613159
4anniereilly,17674,3,1,502.30954,986.259705,-332.269226
HI967tree4,17693,5,1,151.426071,652.730774,-453.839386
RogerRice10,17700,4,4,-628.22052,-1165.329956,515.450073
ArtOnAWhimCloud,17725,3,1,383.333435,741.358948,-277.572327
snowwhite_4,17796,3,0,-323.16745,-871.914856,519.446472
tponews,17850,5,0,-1130.516724,-775.121643,590.64856
OsaRoja,17851,3,0,-664.076233,-592.941345,414.633759
PoliticalTropes,17858,3,0,-1087.775757,-1177.208252,588.165894
evilsax,17898,3,4,445.500519,-679.348816,-343.481323
michaelwalkerw1,17930,3,0,-781.710083,-1128.434448,640.863525
midinstructor,17974,3,0,-826.036743,-989.563171,894.886414
HillaryGuess,17997,3,1,657.032715,920.064026,-75.46257
mp_wood,17998,3,1,387.18927,976.217346,-431.838409
dudefindthebox,18033,3,1,580.160767,752.768677,-126.184494
SanBernStrong,18060,6,0,-944.980408,-1006.872375,832.006287
BernieVerse,18096,3,1,502.039825,443.633362,-453.594879
marytillie,18146,4,0,-1027.218628,-1124.513428,621.925476
mariasolnevada,18158,4,0,-1084.378296,-825.948914,514.143494
Oreve671,18184,4,1,373.929535,917.655884,-504.006897
JerryOD,18211,5,1,430.031769,552.490662,-434.750427
christymatson64,18231,3,0,-976.031921,-1106.268677,439.824615
SmithNadine2007,18264,3,1,151.024414,771.645691,-437.753906
ipox77,18289,3,1,707.773071,828.385681,-247.392746
Thursday2016,18297,3,0,-810.263916,-906.39325,556.451477
ABswl15,18318,3,2,427.221588,-507.08609,-375.680237
coffeeshoprowan,18361,3,1,277.312164,1104.421875,-466.099823
tkaraman,18370,3,1,474.473236,1026.892578,-649.685669
joe___nelson,18406,3,1,619.23761,957.177246,-605.562683
bluebonnetfield,18411,3,1,242.096085,910.832764,-541.305542
Kcrner,18413,4,1,624.608459,883.056458,-490.22229
CashBama,18463,3,0,-717.132507,-1034.401001,410.697998
amychozick,18476,3,2,520.558533,-268.087433,-504.242798
queengost,18510,4,0,-830.796021,-1065.153931,391.523285
DrGarnicus,18517,3,0,-725.012329,-1146.42041,633.201172
Alex_Jitaru,18535,3,1,105.61055,1028.456055,-500.295013
JessicaSueSmith,18555,3,1,506.239868,638.126709,-548.742188
LRbullies,18583,5,0,-926.559753,-1113.898193,727.193787
NJ4Bernie2016,18599,3,1,259.684387,591.900085,-468.092743
panpride99,18610,4,1,559.24939,664.970886,-588.816833
Keoft,18623,9,1,212.703003,742.333252,-513.005737
l4nguyen,18658,3,1,220.573044,357.083099,-571.779602
evehnyc_eve,18690,4,1,177.239288,864.279541,-211.605972
NeilYoungSaveUs,18725,3,1,222.260681,602.105957,-205.260773
mesiaindo,18750,6,0,-1048.065552,-1062.312378,732.8078
politicalcomic,18755,4,1,462.122162,495.046844,-270.294159
gawrite,18817,3,0,-645.343811,-1026.6604,399.39798
billiebrown41,18900,5,1,19.202555,431.100159,-209.71167
studridergxsr,18949,3,4,-253.287476,-1174.817505,713.527832
lorriesterling,19008,3,1,717.760559,1002.429443,-374.999176
Trump_Supporter,19017,3,0,-821.299255,-1089.641724,412.500305
hmmngbrd508,19027,3,0,-1056.117676,-992.238159,431.992767
conservinews,19041,3,0,-576.059631,-863.249451,438.50589
Tehelmin,19067,4,1,467.280457,859.459595,-712.603577
bernie4prezzz,19129,5,1,425.794952,818.627686,-198.055267
MiaMoe88,19150,6,1,546.34552,702.310547,-107.821938
orwell4ever,19161,3,1,489.861053,592.422974,-355.402985
BernieBakerBoy,19174,4,1,365.039795,923.808105,-767.911316
Trump2016C,19275,3,0,-597.13269,-921.487,297.321014
DykstraDame,19276,4,0,275.170532,543.289429,-231.794312
Christians4HRC,19282,3,2,530.712646,-707.80542,-693.947327
montego712,19347,3,1,433.588287,816.167847,-427.182922
RickPerry45th,19360,3,6,209.693649,-875.689392,530.426086
devicemag,19385,3,1,176.110519,950.647888,-651.871033
JLconservative,19392,3,4,86.825836,-1394.096802,771.802124
StGiannapray4us,19444,4,5,972.053101,-840.039734,455.155579
melissaS130,19458,3,1,456.001129,883.114563,-362.880585
MizRacy,19478,4,1,203.474075,589.671326,-596.062561
FeelTheBernTV,19482,3,1,492.246033,509.281097,-168.553879
dry2long,19535,4,0,-506.387482,-456.719879,357.060211
GroveCityDem,19547,4,2,581.959167,-686.589905,-626.35791
SharonKP2013,19551,3,0,-761.029602,-887.068237,363.000336
panderkin41,19580,3,4,-280.729675,-1359.716553,660.573914
Dierdra03,19618,3,1,717.326599,923.615234,-150.99263
DennisMeadors,19668,5,4,109.798248,-1293.054932,683.781372
6gedo,19702,4,1,104.339569,169.857803,-160.499008
jackmann11,19706,3,0,-815.462036,-882.351013,836.150574
WWmorgan42,19730,3,0,-1059.579468,-906.109802,616.181885
cainsolo,19773,3,1,559.467407,650.669556,-198.21521
K_Balt_Finnerty,19775,3,1,533.358521,711.032288,-85.071075
bythelake2,19779,3,0,-1048.250488,-1245.286865,625.951965
MayorMacDougall,19793,3,0,-848.120117,-935.984436,763.049194
BlankTheMedia,19833,4,0,-660.081604,-994.159668,549.702759
trayNTP,19860,3,1,129.348709,538.587341,-627.921265
Y36EK,19923,3,1,573.10083,819.533752,-796.104492
BayouForBernie,19976,6,1,515.971924,610.092285,-344.617004
Nick58Dog,19995,3,0,-738.797607,-919.403564,604.089844
LoLoTheSnob,20013,3,1,348.93454,649.638306,-725.215576
leroy32148,20026,4,0,-1199.582642,-898.911926,603.112244
SageSpeaksToYou,20034,3,1,203.308792,940.223389,-586.891052
The_book_girl,20055,7,1,665.576355,804.604919,-416.730896
1559pg,20068,3,0,-964.050842,-1089.254883,399.308868
OlgaOlgamsmith,20081,4,0,-1076.789063,-769.791199,434.874908
sc007kc,20129,3,0,-961.801758,-1197.904053,401.119598
Ecoanthro,20137,3,1,681.54834,834.067139,-295.796844
fullofbalogna,20201,3,1,703.769897,629.091248,-423.106201
BRS_aeon,20203,4,0,-946.515015,-1005.509705,594.661316
a_standal,20214,4,2,308.478912,200.323761,-422.269409
hifromtoronto,20264,3,0,-417.05304,-626.889709,324.884308
Want2BNTexas,20268,3,4,-240.539352,-1284.793091,791.220154
meauho,20269,3,1,166.857864,1091.565063,-270.22525
Raywoolford,20374,3,1,214.6064,617.092834,-185.513504
asydtgashfhotm1,20384,4,0,-945.589111,-1216.591431,1004.256897
jmilzzz,20413,3,1,445.647491,564.62561,-397.536407
Debugvt,20430,4,1,388.797333,1119.068848,-466.116516
Mini_Equine,20510,3,1,563.813904,756.500244,-64.952423
CriswellsOk,20513,4,0,-622.048096,-967.076538,871.797302
hollers_l,20609,3,1,125.21875,538.582458,-185.199539
DaveJRosas,20668,3,0,-893.862061,-1157.830566,607.496948
mama_marley,20675,3,1,355.3255,895.325928,-196.925507
NaphiSoc,20730,3,2,672.538635,-656.928223,-520.12146
321Chapp,20781,3,0,-1057.419678,-941.284729,599.602417
Trumpforpotus16,20893,4,0,-956.303711,-976.502563,625.178589
WichitaBern,20894,5,1,376.536316,976.391235,-311.370361
_SSHERETICSS_,20898,7,1,289.932343,687.023315,-559.765503
thestraygoose,20903,3,1,448.841766,970.28302,-388.335907
sandyriccobono,20908,4,0,-769.149597,-1121.46936,490.574524
joe__2,20976,4,1,376.958923,720.347107,-625.567749
FoggyTrails,20987,4,1,524.803955,863.845581,-829.485107
WildPowers,21007,4,1,381.675537,482.713074,-225.118896
ladybug0501,21018,3,1,155.822632,617.056824,-563.707703
us08142015,21032,3,1,649.481079,884.840515,-487.801636
arualofelia,21048,6,1,465.203857,892.007385,-207.943497
theopholus,21052,4,1,239.221222,869.620728,-253.204819
kathy_hoffman,21059,4,0,-1067.536255,-957.250061,464.116028
cunninghamneilb,21276,4,1,729.130432,745.378479,-352.340149
jnjbowtique,21304,7,3,22.856312,-1134.313965,1158.483643
LINDA_BETZ,21312,4,5,1025.864746,-844.089294,471.341095
CarolBurnett3,21348,3,0,-685.60376,-1172.317139,761.512939
skau61,21373,6,1,706.305786,782.736511,-290.766693
lemonton,21419,3,1,259.023132,767.37207,-290.500366
voting4Trump16,21465,3,0,-1065.118042,-987.30658,657.683777
GStanley71,21520,3,1,201.177063,811.675171,-210.601929
agatha290,21567,4,0,-963.936707,-890.059509,680.643616
baluch_h1,21569,3,1,158.004761,1009.41626,-563.235352
Rightman1957,21575,3,0,-952.032227,-1167.123291,456.352905
jfradioshow,21614,4,2,-550.564392,-619.553467,158.732422
sakotheAmerican,21756,5,0,-722.87915,-1132.143066,582.549438
PMakrillos,21770,3,0,-1048.434937,-834.06604,748.913818
wivoutadoubt,22006,4,4,-124.4384,-1345.066162,656.908691
WineGal8603,22100,3,1,421.715881,658.502319,-645.35614
JimHumbert,22201,4,0,-1083.892456,-1062.258179,467.840057
abitx2u,22342,3,4,-516.204346,-1105.960571,587.659424
hayabusaoscar1,22352,5,1,245.853531,791.855225,-720.969666
MartyStephenso4,22376,3,1,609.791077,641.967468,-437.737366
supermobsquad,22387,3,1,472.325104,1032.543945,-244.87326
E_iversonii,22428,3,1,316.981445,690.400513,-59.337322
ransom54,22584,5,0,-734.944946,-892.343628,433.591797
FC7HemiCuda,22697,3,4,-583.440308,-1082.886353,493.482605
cmw7133,22853,3,0,-855.920898,-979.325256,777.345276
dovesandletters,22923,3,1,399.982178,844.878479,5.180243
